timestamp,ip_address,prediction,attack_type,risk_level,confidence,protocol,source_ip,destination_ip,packet_length,threat_intel_score
2026-09-02T02:22:23.306959,192.168.1.7,False,normal,low,0.9787037037037037,tcp,192.168.1.7,8.8.8.8,461,
2026-09-02T09:53:49.577091,192.168.1.37,False,normal,low,0.9958333333333333,tcp,192.168.1.37,151.101.65.140,234,
2026-09-02T09:53:52.538776,192.168.1.8,False,normal,low,0.9682539682539684,udp,192.168.1.8,151.101.65.140,1212,
2026-09-02T09:53:53.125495,192.168.1.40,False,normal,low,0.9675595238095238,udp,192.168.1.40,192.168.1.1,1109,
2026-09-02T09:53:54.100406,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,203.0.113.88,1402,
2026-09-02T09:53:54.492445,192.168.1.12,False,normal,low,0.9958333333333333,tcp,192.168.1.12,8.8.8.8,163,
2026-09-02T09:53:54.871915,192.168.1.36,False,normal,low,0.95875,tcp,192.168.1.36,192.168.1.1,836,
2026-09-02T09:53:55.166883,192.168.1.31,False,normal,low,0.9958333333333333,udp,192.168.1.31,8.8.8.8,142,
2026-09-02T09:53:55.687186,192.168.1.34,False,normal,low,0.9682539682539684,udp,192.168.1.34,151.101.65.140,1228,
2026-09-02T09:53:56.072402,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,185.199.108.153,1435,
2026-09-02T09:53:56.168768,192.168.1.18,False,normal,low,0.9688095238095239,udp,192.168.1.18,8.8.8.8,1334,
2026-09-02T09:53:56.398397,192.168.1.38,False,normal,low,0.9675595238095238,udp,192.168.1.38,192.168.1.1,1081,
2026-09-02T09:53:56.521777,91.240.118.172,False,normal,low,0.9958333333333333,tcp,91.240.118.172,192.168.1.1,227,
2026-09-02T09:53:57.089508,192.168.1.24,False,normal,low,0.9958333333333333,tcp,192.168.1.24,151.101.65.140,423,
2026-09-02T09:53:57.452753,192.168.1.29,False,normal,low,0.9533333333333334,tcp,192.168.1.29,151.101.65.140,1443,
2026-09-02T09:53:57.771515,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,203.0.113.88,1465,
2026-09-02T09:53:58.110992,192.168.1.49,False,normal,low,0.9958333333333333,udp,192.168.1.49,142.250.190.46,138,
2026-09-02T09:53:58.385028,192.168.1.47,False,normal,low,0.9688095238095239,udp,192.168.1.47,151.101.65.140,1294,
2026-09-02T09:53:58.503508,192.168.1.9,False,normal,low,0.9675595238095238,udp,192.168.1.9,8.8.8.8,1011,
2026-09-02T09:53:58.622546,192.168.1.21,False,normal,low,0.9688095238095239,udp,192.168.1.21,8.8.8.8,1335,
2026-09-02T09:53:58.721173,192.168.1.44,False,normal,low,0.9958333333333333,tcp,192.168.1.44,142.250.190.46,425,
2026-09-02T09:53:58.823976,192.168.1.26,False,normal,low,0.9958333333333333,tcp,192.168.1.26,142.250.190.46,174,
2026-09-02T09:53:58.974637,192.168.1.18,False,normal,low,0.9958333333333333,udp,192.168.1.18,1.1.1.1,410,
2026-09-02T09:53:59.275491,192.168.1.31,False,normal,low,0.9682539682539684,tcp,192.168.1.31,151.101.65.140,1242,
2026-09-02T09:53:59.406127,192.168.1.11,False,normal,low,0.9958333333333333,tcp,192.168.1.11,142.250.190.46,153,
2026-09-02T09:53:59.513149,192.168.1.50,False,normal,low,0.9682539682539684,tcp,192.168.1.50,151.101.65.140,1210,
2026-09-02T09:53:59.625759,192.168.1.35,False,normal,low,0.95875,tcp,192.168.1.35,8.8.8.8,810,
2026-09-02T09:53:59.825066,192.168.1.185,False,normal,low,0.9958333333333333,tcp,192.168.1.185,192.168.1.1,127,
2026-09-02T09:53:59.939294,192.168.1.43,False,normal,low,0.9787037037037037,udp,192.168.1.43,151.101.65.140,453,
2026-09-02T09:54:00.297466,192.168.1.48,False,normal,low,0.9875,tcp,192.168.1.48,1.1.1.1,567,
2026-09-02T09:54:00.397143,185.220.101.5,False,normal,low,0.9958333333333333,tcp,185.220.101.5,192.168.1.1,101,
2026-09-02T09:54:00.484067,192.168.1.14,False,normal,low,0.95875,tcp,192.168.1.14,142.250.190.46,773,
2026-09-02T09:54:00.713885,192.168.1.43,False,normal,low,0.9688095238095239,tcp,192.168.1.43,192.168.1.1,1392,
2026-09-02T09:54:00.971467,192.168.1.40,False,normal,low,0.9847222222222223,tcp,192.168.1.40,192.168.1.1,547,
2026-09-02T09:54:01.231984,192.168.1.6,False,normal,low,0.9675595238095238,udp,192.168.1.6,151.101.65.140,1151,
2026-09-02T09:54:01.565123,192.168.1.2,False,normal,low,0.9742261904761905,tcp,192.168.1.2,151.101.65.140,935,
2026-09-02T09:54:01.666426,192.168.1.12,False,normal,low,0.95875,tcp,192.168.1.12,8.8.8.8,884,
2026-09-02T09:54:01.760322,192.168.1.9,False,normal,low,0.9742261904761905,udp,192.168.1.9,151.101.65.140,982,
2026-09-02T09:54:01.988547,192.168.1.28,False,normal,low,0.95875,tcp,192.168.1.28,1.1.1.1,675,
2026-09-02T09:54:02.137523,192.168.1.8,False,normal,low,0.9758928571428572,tcp,192.168.1.8,192.168.1.1,1174,
2026-09-02T09:54:02.216452,192.168.1.3,False,normal,low,0.9787037037037037,udp,192.168.1.3,192.168.1.1,446,
2026-09-02T09:54:02.621252,192.168.1.31,False,normal,low,0.9742261904761905,tcp,192.168.1.31,192.168.1.1,999,
2026-09-02T09:54:02.712202,192.168.1.23,False,normal,low,0.9675595238095238,tcp,192.168.1.23,1.1.1.1,1147,
2026-09-02T09:54:02.935212,192.168.1.28,False,normal,low,0.9533333333333334,tcp,192.168.1.28,1.1.1.1,1445,
2026-09-02T09:54:03.068258,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,203.0.113.88,1455,
2026-09-02T09:54:03.209250,192.168.1.48,False,normal,low,0.9688095238095239,udp,192.168.1.48,142.250.190.46,1316,
2026-09-02T09:54:03.323741,192.168.1.17,False,normal,low,0.9958333333333333,tcp,192.168.1.17,142.250.190.46,336,
2026-09-02T09:54:03.651725,185.220.101.5,False,normal,low,0.9958333333333333,tcp,185.220.101.5,192.168.1.1,116,
2026-09-02T09:54:04.119962,192.168.1.40,False,normal,low,0.9688095238095239,tcp,192.168.1.40,151.101.65.140,1320,
2026-09-02T09:54:04.435210,192.168.1.14,False,normal,low,0.9875,tcp,192.168.1.14,8.8.8.8,557,
2026-09-02T09:54:04.679544,192.168.1.26,False,normal,low,0.9675595238095238,tcp,192.168.1.26,151.101.65.140,1154,
2026-09-02T09:54:04.809423,192.168.1.10,False,normal,low,0.9615277777777778,tcp,192.168.1.10,151.101.65.140,739,
2026-09-02T09:54:05.221510,192.168.1.38,False,normal,low,0.95875,tcp,192.168.1.38,192.168.1.1,815,
2026-09-02T09:54:05.303394,192.168.1.34,False,normal,low,0.9875,tcp,192.168.1.34,1.1.1.1,562,
2026-09-02T09:54:05.440001,192.168.1.4,False,normal,low,0.9533333333333334,tcp,192.168.1.4,1.1.1.1,1401,
2026-09-02T09:54:05.594941,192.168.1.42,False,normal,low,0.9958333333333333,tcp,192.168.1.42,1.1.1.1,139,
2026-09-02T09:54:05.687960,192.168.1.38,False,normal,low,0.9958333333333333,tcp,192.168.1.38,142.250.190.46,198,
2026-09-02T09:54:05.787716,192.168.1.21,False,normal,low,0.9675595238095238,tcp,192.168.1.21,192.168.1.1,1126,
2026-09-02T09:54:06.114703,192.168.1.205,False,normal,low,0.9958333333333333,tcp,192.168.1.205,192.168.1.1,60,
2026-09-02T09:54:06.246695,192.168.1.12,False,normal,low,0.95875,tcp,192.168.1.12,192.168.1.1,635,
2026-09-02T09:54:06.404723,185.220.101.5,False,normal,low,0.9958333333333333,tcp,185.220.101.5,192.168.1.1,119,
2026-09-02T09:54:06.520330,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,104.244.42.1,1458,
2026-09-02T09:54:06.621627,192.168.1.47,False,normal,low,0.9533333333333334,tcp,192.168.1.47,8.8.8.8,1438,
2026-09-02T09:54:06.864128,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,185.199.108.153,1429,
2026-09-02T09:54:06.970132,10.0.0.99,False,normal,low,0.9958333333333333,tcp,10.0.0.99,192.168.1.1,125,
2026-09-02T09:54:07.375604,10.0.0.50,False,normal,low,0.9958333333333333,tcp,10.0.0.50,192.168.1.1,270,
2026-09-02T09:54:07.470026,192.168.1.27,False,normal,low,0.9688095238095239,tcp,192.168.1.27,151.101.65.140,1340,
2026-09-02T09:54:07.608414,192.168.1.30,False,normal,low,0.9688095238095239,tcp,192.168.1.30,8.8.8.8,1287,
2026-09-02T09:54:07.767705,192.168.1.38,False,normal,low,0.95875,tcp,192.168.1.38,151.101.65.140,628,
2026-09-02T09:54:07.845183,192.168.1.12,False,normal,low,0.9675595238095238,udp,192.168.1.12,142.250.190.46,1088,
2026-09-02T09:54:08.004271,192.168.1.2,False,normal,low,0.9675595238095238,tcp,192.168.1.2,142.250.190.46,1069,
2026-09-02T09:54:08.257765,45.33.32.156,False,normal,low,0.9958333333333333,tcp,45.33.32.156,192.168.1.1,119,
2026-09-02T09:54:08.385683,192.168.1.37,False,normal,low,0.9688095238095239,udp,192.168.1.37,1.1.1.1,1295,
2026-09-02T09:54:08.565389,192.168.1.38,False,normal,low,0.9633928571428572,tcp,192.168.1.38,192.168.1.1,1165,
2026-09-02T09:54:08.663121,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,185.199.108.153,1402,
2026-09-02T09:54:08.751489,192.168.1.40,False,normal,low,0.9787037037037037,tcp,192.168.1.40,192.168.1.1,474,
2026-09-02T09:54:08.918883,192.168.1.19,False,normal,low,0.9654761904761905,udp,192.168.1.19,1.1.1.1,1250,
2026-09-02T09:54:09.067351,45.33.32.156,False,normal,low,0.9958333333333333,tcp,45.33.32.156,192.168.1.1,91,
2026-09-02T09:54:09.169078,192.168.1.14,False,normal,low,0.9958333333333333,tcp,192.168.1.14,1.1.1.1,415,
2026-09-02T09:54:09.488895,192.168.1.17,False,normal,low,0.9742261904761905,udp,192.168.1.17,1.1.1.1,946,
2026-09-02T09:54:09.582216,192.168.1.6,False,normal,low,0.9958333333333333,tcp,192.168.1.6,8.8.8.8,284,
2026-09-02T09:54:09.770683,192.168.1.36,False,normal,low,0.9654761904761905,tcp,192.168.1.36,1.1.1.1,1247,
2026-09-02T09:54:09.892587,192.168.1.11,False,normal,low,0.95875,tcp,192.168.1.11,192.168.1.1,894,
2026-09-02T09:54:09.984582,192.168.1.21,False,normal,low,0.9787037037037037,tcp,192.168.1.21,8.8.8.8,461,
2026-09-02T09:54:10.175463,192.168.1.45,False,normal,low,0.9958333333333333,udp,192.168.1.45,8.8.8.8,213,
2026-09-02T09:54:10.302780,192.168.1.21,False,normal,low,0.95875,tcp,192.168.1.21,142.250.190.46,659,
2026-09-02T09:54:10.387519,192.168.1.36,False,normal,low,0.9875,tcp,192.168.1.36,151.101.65.140,435,
2026-09-02T09:54:10.800508,192.168.1.185,False,normal,low,0.9958333333333333,tcp,192.168.1.185,192.168.1.1,119,
2026-09-02T09:54:11.009062,10.0.0.50,False,normal,low,0.9958333333333333,tcp,10.0.0.50,192.168.1.1,165,
2026-09-02T09:54:11.181964,192.168.1.29,False,normal,low,0.9958333333333333,tcp,192.168.1.29,142.250.190.46,155,
2026-09-02T09:54:11.283176,192.168.1.8,False,normal,low,0.9875,tcp,192.168.1.8,8.8.8.8,558,
2026-09-02T09:54:11.419769,185.220.101.5,False,normal,low,0.9958333333333333,tcp,185.220.101.5,192.168.1.1,123,
2026-09-02T09:54:11.556413,192.168.1.6,False,normal,low,0.9675595238095238,tcp,192.168.1.6,142.250.190.46,1137,
2026-09-02T09:54:11.649829,198.51.100.22,False,normal,low,0.9958333333333333,tcp,198.51.100.22,192.168.1.1,60,
2026-09-02T09:54:11.799862,192.168.1.8,False,normal,low,0.9682539682539684,udp,192.168.1.8,142.250.190.46,1225,
2026-09-02T09:54:12.076864,192.168.1.34,False,normal,low,0.95875,tcp,192.168.1.34,192.168.1.1,660,
