timestamp,ip_address,prediction,attack_type,risk_level,confidence,protocol,source_ip,destination_ip,packet_length,threat_intel_score
2026-08-19T05:34:49.778960,172.16.0.45,False,normal,low,0.9958333333333333,tcp,172.16.0.45,192.168.1.1,60,
2026-08-19T05:34:57.335053,192.168.1.26,False,normal,low,0.9958333333333333,tcp,192.168.1.26,1.1.1.1,393,
2026-08-19T05:35:01.380457,192.168.1.41,False,normal,low,0.9675595238095238,tcp,192.168.1.41,142.250.190.46,1022,
2026-08-19T05:35:03.899406,192.168.1.25,False,normal,low,0.9615277777777778,tcp,192.168.1.25,142.250.190.46,690,
2026-08-19T05:35:07.132524,192.168.1.42,False,normal,low,0.9800925925925926,tcp,192.168.1.42,1.1.1.1,514,
2026-08-19T05:35:11.025282,192.168.1.29,False,normal,low,0.9615277777777778,udp,192.168.1.29,142.250.190.46,734,
2026-08-19T05:35:14.948552,192.168.1.20,False,normal,low,0.95875,tcp,192.168.1.20,1.1.1.1,652,
2026-08-19T05:35:19.006228,192.168.1.39,False,normal,low,0.9958333333333333,tcp,192.168.1.39,1.1.1.1,276,
2026-08-19T05:35:23.247576,192.168.1.6,False,normal,low,0.9688095238095239,udp,192.168.1.6,142.250.190.46,1346,
2026-08-19T05:35:27.189880,192.168.1.5,False,normal,low,0.95875,tcp,192.168.1.5,1.1.1.1,634,
2026-08-19T05:35:31.848233,192.168.1.150,False,normal,low,0.9958333333333333,tcp,192.168.1.150,192.168.1.1,291,
2026-08-19T05:35:35.777724,10.0.0.50,False,normal,low,0.9958333333333333,tcp,10.0.0.50,192.168.1.1,241,
2026-08-19T05:35:39.715878,192.168.1.48,False,normal,low,0.9615277777777778,tcp,192.168.1.48,8.8.8.8,736,
2026-08-19T05:35:43.988446,192.168.1.9,False,normal,low,0.95875,tcp,192.168.1.9,142.250.190.46,774,
2026-08-19T05:35:48.239739,192.168.1.205,False,normal,low,0.9958333333333333,tcp,192.168.1.205,192.168.1.1,60,
2026-08-19T05:35:51.944191,192.168.1.15,False,normal,low,0.9958333333333333,tcp,192.168.1.15,142.250.190.46,288,
2026-08-19T05:35:55.924062,192.168.1.10,False,normal,low,0.9703373015873016,tcp,192.168.1.10,142.250.190.46,1198,
2026-08-19T05:36:00.704838,172.16.0.45,False,normal,low,0.9958333333333333,tcp,172.16.0.45,192.168.1.1,60,
2026-08-19T05:36:04.648303,192.168.1.40,False,normal,low,0.9682539682539683,tcp,192.168.1.40,1.1.1.1,1230,
2026-08-19T05:36:09.306738,192.168.1.27,False,normal,low,0.9688095238095239,tcp,192.168.1.27,8.8.8.8,1326,
2026-08-19T05:36:13.231291,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,104.244.42.1,1494,
2026-08-19T05:36:17.043443,172.16.0.45,False,normal,low,0.9958333333333333,tcp,172.16.0.45,192.168.1.1,60,
2026-08-19T05:36:21.301454,192.168.1.21,False,normal,low,0.9847222222222223,tcp,192.168.1.21,151.101.65.140,540,
2026-08-19T05:36:25.668225,192.168.1.40,False,normal,low,0.9640873015873016,udp,192.168.1.40,8.8.8.8,1204,
2026-08-19T05:36:30.136573,192.168.1.205,False,normal,low,0.9958333333333333,tcp,192.168.1.205,192.168.1.1,60,
2026-08-19T05:36:34.691960,192.168.1.25,False,normal,low,0.95875,tcp,192.168.1.25,192.168.1.1,658,
2026-08-19T05:36:38.855024,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,203.0.113.88,1420,
2026-08-19T05:36:42.775832,192.168.1.31,False,normal,low,0.95875,tcp,192.168.1.31,8.8.8.8,794,
2026-08-19T05:36:47.526555,10.0.0.50,False,normal,low,0.9958333333333333,tcp,10.0.0.50,192.168.1.1,223,
2026-08-19T05:36:51.851035,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,203.0.113.88,1488,
2026-08-19T05:36:56.117111,192.168.1.43,False,normal,low,0.9742261904761905,tcp,192.168.1.43,1.1.1.1,928,
2026-08-19T05:36:59.934194,192.168.1.49,False,normal,low,0.9533333333333334,udp,192.168.1.49,192.168.1.1,1410,
2026-08-19T05:37:03.970146,91.240.118.172,False,normal,low,0.9958333333333333,tcp,91.240.118.172,192.168.1.1,179,
2026-08-19T05:37:08.443258,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,104.244.42.1,1421,
2026-08-19T05:37:12.281079,192.168.1.9,False,normal,low,0.9654761904761905,tcp,192.168.1.9,192.168.1.1,1250,
2026-08-19T05:37:16.104137,192.168.1.39,False,normal,low,0.95875,tcp,192.168.1.39,1.1.1.1,607,
2026-08-19T05:37:19.572365,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,104.244.42.1,1419,
2026-08-19T05:37:24.150988,192.168.1.19,False,normal,low,0.9675595238095238,tcp,192.168.1.19,151.101.65.140,1104,
2026-08-19T05:37:27.830277,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,104.244.42.1,1493,
2026-08-19T05:37:31.772912,192.168.1.44,False,normal,low,0.9958333333333333,tcp,192.168.1.44,192.168.1.1,426,
2026-08-19T05:37:36.157242,192.168.1.3,False,normal,low,0.9787037037037037,udp,192.168.1.3,1.1.1.1,472,
2026-08-19T05:37:40.020309,192.168.1.18,False,normal,low,0.95875,tcp,192.168.1.18,192.168.1.1,769,
2026-08-19T05:37:44.072158,192.168.1.27,False,normal,low,0.95875,tcp,192.168.1.27,151.101.65.140,605,
2026-08-19T05:37:48.471619,192.168.1.23,False,normal,low,0.9670833333333333,udp,192.168.1.23,192.168.1.1,927,
2026-08-19T05:37:52.090945,192.168.1.11,False,normal,low,0.9615277777777778,tcp,192.168.1.11,8.8.8.8,754,
2026-08-19T05:37:56.056842,192.168.1.13,False,normal,low,0.9800925925925926,tcp,192.168.1.13,1.1.1.1,522,
2026-08-19T05:38:00.439616,192.168.1.21,False,normal,low,0.9958333333333333,tcp,192.168.1.21,142.250.190.46,236,
2026-08-19T05:38:04.451827,192.168.1.12,False,normal,low,0.9742261904761905,tcp,192.168.1.12,151.101.65.140,986,
2026-08-19T05:38:08.424735,192.168.1.4,False,normal,low,0.95875,tcp,192.168.1.4,142.250.190.46,889,
2026-08-19T05:38:12.676835,185.220.101.5,False,normal,low,0.9958333333333333,tcp,185.220.101.5,192.168.1.1,89,
2026-08-19T05:38:16.476468,192.168.1.7,False,normal,low,0.9875,tcp,192.168.1.7,151.101.65.140,555,
2026-08-19T05:38:20.828185,192.168.1.7,False,normal,low,0.95875,tcp,192.168.1.7,142.250.190.46,632,
2026-08-19T05:38:25.704607,10.0.0.50,False,normal,low,0.9958333333333333,tcp,10.0.0.50,192.168.1.1,207,
2026-08-19T05:38:29.371586,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,104.244.42.1,1470,
2026-08-19T05:38:34.115876,192.168.1.43,False,normal,low,0.9675595238095238,udp,192.168.1.43,142.250.190.46,1049,
2026-08-19T05:38:37.929687,192.168.1.8,False,normal,low,0.9675595238095238,tcp,192.168.1.8,142.250.190.46,1130,
2026-08-19T05:38:42.245790,192.168.1.40,False,normal,low,0.9742261904761905,tcp,192.168.1.40,8.8.8.8,997,
2026-08-19T05:38:46.252526,192.168.1.4,False,normal,low,0.95875,tcp,192.168.1.4,8.8.8.8,685,
2026-08-19T05:38:50.174929,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,104.244.42.1,1471,
2026-08-19T05:38:53.937382,192.168.1.24,False,normal,low,0.9958333333333333,tcp,192.168.1.24,1.1.1.1,344,
2026-08-19T05:38:58.208114,192.168.1.17,False,normal,low,0.9675595238095238,tcp,192.168.1.17,8.8.8.8,1004,
2026-08-19T05:39:02.640951,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,203.0.113.88,1404,
2026-08-19T05:39:06.952195,192.168.1.150,False,normal,low,0.9958333333333333,tcp,192.168.1.150,192.168.1.1,285,
2026-08-19T05:39:10.960344,192.168.1.10,False,normal,low,0.9787037037037037,tcp,192.168.1.10,192.168.1.1,460,
2026-08-19T05:39:15.214394,192.168.1.23,False,normal,low,0.9805555555555556,tcp,192.168.1.23,8.8.8.8,549,
2026-08-19T05:39:19.904492,192.168.1.2,False,normal,low,0.9958333333333333,tcp,192.168.1.2,8.8.8.8,326,
2026-08-19T05:39:24.187406,45.33.32.156,False,normal,low,0.9958333333333333,tcp,45.33.32.156,192.168.1.1,111,
2026-08-19T05:39:28.499941,192.168.1.6,False,normal,low,0.9615277777777779,tcp,192.168.1.6,151.101.65.140,735,
2026-08-19T05:39:33.078800,192.168.1.5,False,normal,low,0.95875,tcp,192.168.1.5,192.168.1.1,850,
2026-08-19T05:39:37.326735,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,185.199.108.153,1425,
2026-08-19T05:39:41.345515,192.168.1.29,False,normal,low,0.9688095238095239,tcp,192.168.1.29,142.250.190.46,1304,
2026-08-19T05:39:45.437857,192.168.1.41,False,normal,low,0.95875,udp,192.168.1.41,151.101.65.140,613,
2026-08-19T05:39:49.891734,192.168.1.12,False,normal,low,0.9787037037037037,tcp,192.168.1.12,142.250.190.46,448,
2026-08-19T05:39:54.116086,192.168.1.45,False,normal,low,0.9615277777777778,tcp,192.168.1.45,8.8.8.8,727,
2026-08-19T05:39:59.011948,192.168.1.49,False,normal,low,0.9615277777777778,tcp,192.168.1.49,142.250.190.46,745,
2026-08-19T05:40:03.292544,192.168.1.41,False,normal,low,0.9958333333333333,tcp,192.168.1.41,1.1.1.1,304,
2026-08-19T05:40:07.581442,192.168.1.42,False,normal,low,0.9958333333333333,udp,192.168.1.42,1.1.1.1,386,
2026-08-19T05:40:11.758865,192.168.1.44,False,normal,low,0.9675595238095238,tcp,192.168.1.44,151.101.65.140,1126,
2026-08-19T05:40:15.813011,192.168.1.45,False,normal,low,0.9675595238095238,tcp,192.168.1.45,1.1.1.1,1054,
2026-08-19T05:40:19.999043,192.168.1.35,False,normal,low,0.9742261904761905,tcp,192.168.1.35,192.168.1.1,939,
2026-08-19T05:40:24.718934,192.168.1.15,False,normal,low,0.9450000000000001,udp,192.168.1.15,142.250.190.46,1456,
2026-08-19T05:40:29.110860,192.168.1.50,False,normal,low,0.95875,udp,192.168.1.50,151.101.65.140,811,
2026-08-19T05:40:33.472753,192.168.1.39,False,normal,low,0.9675595238095238,tcp,192.168.1.39,142.250.190.46,1038,
2026-08-19T05:40:37.763796,198.51.100.22,False,normal,low,0.9958333333333333,tcp,198.51.100.22,192.168.1.1,60,
2026-08-19T05:40:41.900225,192.168.1.20,False,normal,low,0.9958333333333333,tcp,192.168.1.20,142.250.190.46,140,
2026-08-19T05:40:46.695811,192.168.1.35,False,normal,low,0.9688095238095239,tcp,192.168.1.35,1.1.1.1,1365,
2026-08-19T05:40:50.934108,91.240.118.172,False,normal,low,0.9958333333333333,tcp,91.240.118.172,192.168.1.1,223,
2026-08-19T05:40:55.746580,192.168.1.11,False,normal,low,0.9958333333333333,tcp,192.168.1.11,142.250.190.46,236,
2026-08-19T05:41:00.012674,192.168.1.44,False,normal,low,0.9787037037037037,udp,192.168.1.44,1.1.1.1,507,
2026-08-19T05:41:04.296259,192.168.1.23,False,normal,low,0.9958333333333333,udp,192.168.1.23,1.1.1.1,355,
2026-08-19T05:41:08.816349,192.168.1.37,False,normal,low,0.9633928571428572,udp,192.168.1.37,192.168.1.1,1171,
2026-08-19T05:41:12.850721,192.168.1.21,False,normal,low,0.9675595238095238,udp,192.168.1.21,151.101.65.140,1105,
2026-08-19T05:41:17.005973,91.240.118.172,False,normal,low,0.9958333333333333,tcp,91.240.118.172,192.168.1.1,255,
2026-08-19T05:41:21.543775,192.168.1.185,False,normal,low,0.9958333333333333,tcp,192.168.1.185,192.168.1.1,114,
2026-08-19T05:41:25.648755,192.168.1.150,False,normal,low,0.9958333333333333,tcp,192.168.1.150,192.168.1.1,118,
2026-08-19T05:41:29.928204,192.168.1.44,False,normal,low,0.95875,tcp,192.168.1.44,142.250.190.46,648,
2026-08-19T05:41:34.735020,192.168.1.16,False,normal,low,0.9958333333333333,udp,192.168.1.16,8.8.8.8,149,
2026-08-19T05:41:38.949425,192.168.1.5,False,normal,low,0.9958333333333333,udp,192.168.1.5,1.1.1.1,341,
2026-08-19T05:41:43.220042,192.168.1.30,False,normal,low,0.95875,tcp,192.168.1.30,142.250.190.46,799,
