timestamp,ip_address,prediction,attack_type,risk_level,confidence,protocol,source_ip,destination_ip,packet_length,threat_intel_score
2026-08-17T12:59:24.700963,192.168.1.39,False,normal,low,0.9688095238095239,tcp,192.168.1.39,151.101.65.140,1366,
2026-08-17T12:59:25.010240,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,203.0.113.88,1418,
2026-08-17T12:59:25.249809,192.168.1.27,False,normal,low,0.9875,tcp,192.168.1.27,192.168.1.1,439,
2026-08-17T12:59:25.400788,192.168.1.49,False,normal,low,0.9654761904761905,tcp,192.168.1.49,192.168.1.1,1249,
2026-08-17T12:59:25.720553,192.168.1.44,False,normal,low,0.9688095238095239,tcp,192.168.1.44,1.1.1.1,1333,
2026-08-17T12:59:26.190451,192.168.1.29,False,normal,low,0.9675595238095238,tcp,192.168.1.29,1.1.1.1,1122,
2026-08-17T12:59:26.468378,10.0.0.50,False,normal,low,0.9958333333333333,tcp,10.0.0.50,192.168.1.1,137,
2026-08-17T12:59:26.841202,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,203.0.113.88,1428,
2026-08-17T12:59:27.069604,198.51.100.22,False,normal,low,0.9958333333333333,tcp,198.51.100.22,192.168.1.1,60,
2026-08-17T12:59:27.359667,192.168.1.27,False,normal,low,0.9615277777777778,tcp,192.168.1.27,1.1.1.1,749,
2026-08-17T12:59:27.522288,192.168.1.16,False,normal,low,0.9615277777777778,tcp,192.168.1.16,142.250.190.46,748,
2026-08-17T12:59:27.771648,192.168.1.9,False,normal,low,0.9958333333333333,tcp,192.168.1.9,8.8.8.8,317,
2026-08-17T12:59:28.007294,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,185.199.108.153,1416,
2026-08-17T12:59:28.443174,192.168.1.50,False,normal,low,0.9615277777777778,tcp,192.168.1.50,142.250.190.46,702,
2026-08-17T12:59:28.837052,192.168.1.205,False,normal,low,0.9958333333333333,tcp,192.168.1.205,192.168.1.1,60,
2026-08-17T12:59:29.258735,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,203.0.113.88,1473,
2026-08-17T12:59:29.482002,192.168.1.45,False,normal,low,0.9958333333333333,udp,192.168.1.45,151.101.65.140,295,
2026-08-17T12:59:29.819073,192.168.1.29,False,normal,low,0.9787037037037037,tcp,192.168.1.29,142.250.190.46,477,
2026-08-17T12:59:30.053907,198.51.100.22,False,normal,low,0.9958333333333333,tcp,198.51.100.22,192.168.1.1,60,
2026-08-17T12:59:30.228886,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,104.244.42.1,1499,
2026-08-17T12:59:30.542859,192.168.1.15,False,normal,low,0.95875,udp,192.168.1.15,192.168.1.1,772,
2026-08-17T12:59:30.829413,192.168.1.28,False,normal,low,0.9958333333333333,tcp,192.168.1.28,142.250.190.46,421,
2026-08-17T12:59:31.254318,192.168.1.47,False,normal,low,0.9675595238095238,tcp,192.168.1.47,142.250.190.46,1042,
