timestamp,ip_address,prediction,attack_type,risk_level,confidence,protocol,source_ip,destination_ip,packet_length,threat_intel_score
2026-09-01T07:46:09.759170,192.168.1.17,False,normal,low,0.95875,tcp,192.168.1.17,1.1.1.1,638,
2026-09-01T07:46:11.476075,192.168.1.185,False,normal,low,0.9958333333333333,tcp,192.168.1.185,192.168.1.1,122,
2026-09-01T07:46:11.962743,45.33.32.156,False,normal,low,0.9958333333333333,tcp,45.33.32.156,192.168.1.1,121,
2026-09-01T07:46:12.467600,192.168.1.29,False,normal,low,0.9958333333333333,tcp,192.168.1.29,142.250.190.46,248,
2026-09-01T07:46:12.610925,192.168.1.44,False,normal,low,0.9654761904761905,udp,192.168.1.44,192.168.1.1,1264,
2026-09-01T07:46:12.791232,185.220.101.5,False,normal,low,0.9958333333333333,tcp,185.220.101.5,192.168.1.1,70,
2026-09-01T07:46:12.978334,192.168.1.24,False,normal,low,0.9958333333333333,tcp,192.168.1.24,8.8.8.8,147,
2026-09-01T07:46:13.157986,192.168.1.20,False,normal,low,0.9640873015873017,tcp,192.168.1.20,192.168.1.1,1205,
2026-09-01T07:46:13.264595,192.168.1.9,False,normal,low,0.9604166666666667,tcp,192.168.1.9,8.8.8.8,430,
2026-09-01T07:46:13.360652,192.168.1.39,False,normal,low,0.95875,tcp,192.168.1.39,151.101.65.140,608,
2026-09-01T07:46:13.512777,192.168.1.45,False,normal,low,0.9533333333333334,tcp,192.168.1.45,192.168.1.1,1434,
2026-09-01T07:46:13.681885,192.168.1.10,False,normal,low,0.9958333333333333,tcp,192.168.1.10,142.250.190.46,142,
2026-09-01T07:46:13.775047,192.168.1.40,False,normal,low,0.9958333333333333,udp,192.168.1.40,8.8.8.8,303,
2026-09-01T07:46:14.127258,192.168.1.6,False,normal,low,0.9958333333333333,udp,192.168.1.6,1.1.1.1,286,
2026-09-01T07:46:14.318875,192.168.1.44,False,normal,low,0.95875,udp,192.168.1.44,192.168.1.1,772,
2026-09-01T07:46:14.537563,192.168.1.50,False,normal,low,0.9675595238095238,udp,192.168.1.50,1.1.1.1,1020,
2026-09-01T07:46:14.666840,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,203.0.113.88,1460,
2026-09-01T07:46:14.827347,192.168.1.45,False,normal,low,0.9833333333333333,udp,192.168.1.45,1.1.1.1,576,
2026-09-01T07:46:14.904253,192.168.1.22,False,normal,low,0.9670833333333333,tcp,192.168.1.22,1.1.1.1,915,
2026-09-01T07:46:15.077942,192.168.1.5,False,normal,low,0.9758928571428572,udp,192.168.1.5,192.168.1.1,1195,
2026-09-01T07:46:15.216983,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,185.199.108.153,1468,
2026-09-01T07:46:15.312859,192.168.1.12,False,normal,low,0.9958333333333333,tcp,192.168.1.12,151.101.65.140,407,
2026-09-01T07:46:15.542372,192.168.1.48,False,normal,low,0.9958333333333333,tcp,192.168.1.48,142.250.190.46,174,
2026-09-01T07:46:15.622808,192.168.1.32,False,normal,low,0.9675595238095238,udp,192.168.1.32,151.101.65.140,1058,
2026-09-01T07:46:15.760885,192.168.1.150,False,normal,low,0.9958333333333333,tcp,192.168.1.150,192.168.1.1,245,
2026-09-01T07:46:15.920518,192.168.1.34,False,normal,low,0.9675595238095238,udp,192.168.1.34,142.250.190.46,1071,
2026-09-01T07:46:16.001069,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,104.244.42.1,1495,
2026-09-01T07:46:16.133887,192.168.1.105,False,normal,low,0.9450000000000001,tcp,192.168.1.105,185.199.108.153,1490,
2026-09-01T07:46:16.235316,192.168.1.34,False,normal,low,0.9758928571428572,tcp,192.168.1.34,192.168.1.1,1190,
2026-09-01T07:46:16.312834,192.168.1.22,False,normal,low,0.9742261904761905,tcp,192.168.1.22,142.250.190.46,936,
2026-09-01T07:46:16.394378,192.168.1.45,False,normal,low,0.9675595238095238,tcp,192.168.1.45,192.168.1.1,1089,
2026-09-01T07:46:16.514331,192.168.1.36,False,normal,low,0.9847222222222223,tcp,192.168.1.36,151.101.65.140,538,
2026-09-01T07:46:16.637680,192.168.1.13,False,normal,low,0.9675595238095238,tcp,192.168.1.13,142.250.190.46,1114,
2026-09-01T07:46:16.713187,192.168.1.35,False,normal,low,0.9958333333333333,tcp,192.168.1.35,151.101.65.140,267,
2026-09-01T07:46:16.801675,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,185.199.108.153,1416,
2026-09-01T07:46:16.923854,192.168.1.105,False,normal,low,0.9533333333333334,tcp,192.168.1.105,185.199.108.153,1446,
2026-09-01T07:46:17.022278,192.168.1.15,False,normal,low,0.9742261904761905,tcp,192.168.1.15,1.1.1.1,976,
2026-09-01T07:46:17.092817,172.16.0.45,False,normal,low,0.9958333333333333,tcp,172.16.0.45,192.168.1.1,60,
