timestamp,ip_address,prediction,attack_type,risk_level,confidence,protocol,source_ip,destination_ip,packet_length,threat_intel_score
2026-08-30T18:18:20.426342,192.168.1.27,False,normal,low,0.9450000000000001,tcp,192.168.1.27,8.8.8.8,1458,
2026-08-30T18:18:20.599320,192.168.1.37,False,normal,low,0.9958333333333333,tcp,192.168.1.37,151.101.65.140,233,
2026-08-30T18:18:20.734226,192.168.1.25,False,normal,low,0.95875,tcp,192.168.1.25,192.168.1.1,657,
2026-08-30T18:18:20.911192,192.168.1.6,False,normal,low,0.9875,udp,192.168.1.6,1.1.1.1,558,
2026-08-30T18:18:21.001231,192.168.1.150,False,normal,low,0.9958333333333333,tcp,192.168.1.150,192.168.1.1,295,
2026-08-30T18:18:21.320272,192.168.1.205,False,normal,low,0.9958333333333333,tcp,192.168.1.205,192.168.1.1,60,
2026-08-30T18:18:21.532684,192.168.1.34,False,normal,low,0.9875,tcp,192.168.1.34,192.168.1.1,435,
2026-08-30T18:18:21.656914,192.168.1.27,False,normal,low,0.9787037037037037,tcp,192.168.1.27,8.8.8.8,503,
2026-08-30T18:18:21.786783,10.0.0.99,False,normal,low,0.9958333333333333,tcp,10.0.0.99,192.168.1.1,67,
2026-08-30T18:18:22.082587,192.168.1.185,False,normal,low,0.9958333333333333,tcp,192.168.1.185,192.168.1.1,125,
2026-08-30T18:18:22.205977,192.168.1.10,False,normal,low,0.9675595238095238,tcp,192.168.1.10,1.1.1.1,1053,
2026-08-30T18:18:22.323324,192.168.1.31,False,normal,low,0.9958333333333333,tcp,192.168.1.31,142.250.190.46,293,
2026-08-30T18:18:22.527656,192.168.1.7,False,normal,low,0.9787037037037037,tcp,192.168.1.7,151.101.65.140,446,
2026-08-30T18:18:22.782959,192.168.1.4,False,normal,low,0.9615277777777778,tcp,192.168.1.4,1.1.1.1,712,
2026-08-30T18:18:23.020254,10.0.0.50,False,normal,low,0.9958333333333333,tcp,10.0.0.50,192.168.1.1,163,
2026-08-30T18:18:23.221809,192.168.1.16,False,normal,low,0.9875,tcp,192.168.1.16,1.1.1.1,563,
2026-08-30T18:18:23.508085,192.168.1.24,False,normal,low,0.9615277777777778,tcp,192.168.1.24,142.250.190.46,768,
2026-08-30T18:18:23.846226,192.168.1.38,False,normal,low,0.9533333333333334,tcp,192.168.1.38,142.250.190.46,1449,
2026-08-30T18:18:23.968801,192.168.1.19,False,normal,low,0.9958333333333333,tcp,192.168.1.19,192.168.1.1,243,
2026-08-30T18:18:24.091340,192.168.1.22,False,normal,low,0.9742261904761905,tcp,192.168.1.22,192.168.1.1,934,
2026-08-30T18:18:24.458394,192.168.1.205,False,normal,low,0.9958333333333333,tcp,192.168.1.205,192.168.1.1,60,
2026-08-30T18:18:24.826203,192.168.1.10,False,normal,low,0.95875,tcp,192.168.1.10,1.1.1.1,654,
2026-08-30T18:18:25.101544,192.168.1.27,False,normal,low,0.9742261904761905,udp,192.168.1.27,192.168.1.1,964,
2026-08-30T18:18:25.467528,192.168.1.45,False,normal,low,0.9688095238095239,tcp,192.168.1.45,1.1.1.1,1294,
2026-08-30T18:18:25.593111,192.168.1.185,False,normal,low,0.9958333333333333,tcp,192.168.1.185,192.168.1.1,86,
2026-08-30T18:18:25.876333,192.168.1.6,False,normal,low,0.9633928571428572,tcp,192.168.1.6,151.101.65.140,1159,
2026-08-30T18:18:26.071110,192.168.1.40,False,normal,low,0.9688095238095239,tcp,192.168.1.40,1.1.1.1,1383,
2026-08-30T18:18:26.296695,192.168.1.24,False,normal,low,0.95875,tcp,192.168.1.24,142.250.190.46,793,
2026-08-30T18:18:26.440463,192.168.1.46,False,normal,low,0.9958333333333333,tcp,192.168.1.46,1.1.1.1,338,
2026-08-30T18:18:26.720922,192.168.1.27,False,normal,low,0.9615277777777778,tcp,192.168.1.27,142.250.190.46,733,
2026-08-30T18:18:26.876532,192.168.1.6,False,normal,low,0.9958333333333333,tcp,192.168.1.6,142.250.190.46,422,
